CASE_NUM,CRIME_DESC,CHARGE_CODE,CHARGE_DESC,CRIME_PART,ADDRESS,CITY,DATE,CATEGORY,POINT_X,POINT_Y
210014108,INTIMIDATION,1316,INTIMIDATION (ALSO INCLUDES INTERFERING WITH 911 CALL),A,3500 BLOCK S STATE ST,ANN ARBOR,2021-05-07 21:56:00,INTIMIDATION / STALKING,-83.73659839899994,42.238971701000025
210014108,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,3500 BLOCK S STATE ST,ANN ARBOR,2021-05-07 21:56:00,TRESPASSING / INVASION OF PRIVACY,-83.73659839899994,42.238971701000025
210014069,ALL OTHER,5309,HARASSING COMMUNICATIONS,B,2700 BLOCK S INDUSTRIAL HWY,ANN ARBOR,2021-05-07 17:09:00,PUBLIC PEACE,-83.73195029999994,42.247622199000034
210019006,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,2800 BLOCK LESLIE PARK CIR,ANN ARBOR,2021-06-16 11:11:00,FRAUD,-83.72516440099997,42.31550070000003
210018876,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,THOMPSON ST & E LIBERTY ST,ANN ARBOR,2021-06-15 04:30:00,LARCENY - FROM AUTO (LFA),-83.74324560099996,42.27941300100008
210019125,ROBBERY,1204,ROBBERY - STREET - GUN,A,2600 BLOCK ARROWWOOD TRL,ANN ARBOR,2021-06-17 07:19:00,ROBBERY,-83.72968300099996,42.308190900000056
210019140,ALL OTHER,2298,BURGLARY - ENTERING WITHOUT PERMISSION,B,300 BLOCK E JEFFERSON ST,ANN ARBOR,2021-06-17 11:27:00,BURGLARY - ALL OTHER,-83.74537479999998,42.27642140000006
210019128,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,400 BLOCK S DIVISION ST,ANN ARBOR,2021-06-16 18:30:00,LARCENY - ALL OTHER,-83.74394319899994,42.27747490000007
210019007,AGGRAVATED ASSAULT,1302,AGG/FEL ASSAULT - FAMILY - OTHER WEAPON-DOMESTIC,A,500 BLOCK WALNUT ST,ANN ARBOR,2021-06-16 11:18:00,ASSAULT - AGGRAVATED,-83.72917709899997,42.275973700000065
210019200,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,100 BLOCK N MAPLE RD,ANN ARBOR,2021-06-17 17:00:00,LARCENY - ALL OTHER,-83.78181569899994,42.28156800000005
210017105,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,E HURON ST & N STATE ST,ANN ARBOR,2021-06-01 17:00:00,ASSAULT - SIMPLE,-83.74088909999995,42.28118800000004
210019033,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,300 BLOCK S FIFTH AVE,ANN ARBOR,2021-06-16 16:19:00,LARCENY - ALL OTHER,-83.74639409899999,42.27832870100008
210018986,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,E LIBERTY ST & S STATE ST,ANN ARBOR,2021-06-16 05:44:30,ASSAULT - SIMPLE,-83.74080660099997,42.27933450000006
210019200,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,100 BLOCK N MAPLE RD,ANN ARBOR,2021-06-17 17:00:00,LARCENY - FROM AUTO (LFA),-83.78181569899994,42.28156800000005
210019179,ALL OTHER,3605,INDECENT EXPOSURE,B,1200 BLOCK BIRD RD,ANN ARBOR,2021-06-17 17:00:00,SEX OFFENSES - OTHER,-83.76133459999994,42.30872150000005
210019248,ALL OTHER,5012,PROBATION VIOLATION,B,S STATE ST & STIMSON ST,ANN ARBOR,2021-06-18 01:00:00,OBSTRUCTING JUSTICE,-83.74037469999996,42.260479400000065
210019236,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,400 BLOCK CROSS ST,ANN ARBOR,2021-06-17 09:00:00,MOTOR VEHICLE THEFT / FRAUD,-83.74334159999995,42.272781499000075
210019345,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,500 BLOCK LIBERTY POINTE DR,ANN ARBOR,2021-06-18 19:50:00,DAMAGE TO PROPERTY,-83.78596089999996,42.274825200000066
210019510,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,CHURCH ST & S UNIVERSITY AVE,ANN ARBOR,2021-06-19 22:40:00,DAMAGE TO PROPERTY,-83.73460560099994,42.27500850000007
210019426,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3800 BLOCK PLATT RD,ANN ARBOR,2021-06-19 09:58:00,ASSAULT - SIMPLE,-83.69975569899998,42.23113200000006
210019456,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,S FOURTH AVE & E WASHINGTON ST,ANN ARBOR,2021-06-19 14:35:00,LARCENY - FROM AUTO (LFA),-83.74730559899996,42.28044930000004
210019403,ALL OTHER,4877,FLEEING OR ELUDING POLICE (PENAL CODE),B,S HURON PKWY & PLATT RD,ANN ARBOR,2021-06-19 04:11:00,OBSTRUCTING POLICE,-83.70005369899997,42.252509201000066
210019356,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,300 BLOCK W HURON ST,ANN ARBOR,2021-06-18 20:15:00,LARCENY - ALL OTHER,-83.75166069999995,42.28180800000007
210019484,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,500 BLOCK HIGH ST,ANN ARBOR,2021-06-19 15:45:30,LARCENY - FROM AUTO (LFA),-83.74213889999999,42.28645240000003
210019565,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2600 BLOCK SEQUOIA PKWY,ANN ARBOR,2021-06-19 20:00:00,ASSAULT - SIMPLE,-83.78505020099999,42.29378570100005
210019478,WEAPON LAW VIOLATIONS,5299,WEAPONS OFFENSE (OTHER),A,100 BLOCK BRIARWOOD CIR,ANN ARBOR,2021-06-19 17:45:00,WEAPONS OFFENSE,-83.74272519999994,42.24170879900004
210019454,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,S FOURTH AVE & E WASHINGTON ST,ANN ARBOR,2021-06-19 14:15:00,LARCENY - FROM AUTO (LFA),-83.74730559899996,42.28044930000004
210019615,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,200 BLOCK N DIVISION ST,ANN ARBOR,2021-06-20 20:11:00,DAMAGE TO PROPERTY,-83.74400549999996,42.282867200000055
210019549,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,300 BLOCK S ASHLEY ST,ANN ARBOR,2021-06-20 06:05:00,ASSAULT - AGGRAVATED,-83.75006329999997,42.27947720000003
211000325,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,100 BLOCK N MAPLE ROAD,ANN ARBOR,2021-06-15 09:20:00,LARCENY - FROM AUTO (LFA),-83.78181569899994,42.28156800000005
211000325,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,100 BLOCK N MAPLE ROAD,ANN ARBOR,2021-06-15 09:20:00,LARCENY - ALL OTHER,-83.78181569899994,42.28156800000005
211000301,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1300 BLOCK S UNIVERSITY AVE,ANN ARBOR,2021-06-06 08:45:00,LARCENY - FROM AUTO (LFA),-83.73228229999995,42.27465160000003
210016359,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,2000 BLOCK GREEN RD,ANN ARBOR,2021-05-26 14:26:00,LARCENY - RETAIL FRAUD,-83.69147529999998,42.30377500000003
210019725,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,200 BLOCK VIRGINIA AVE,ANN ARBOR,2021-06-21 15:39:00,FRAUD,-83.76790139999997,42.280371400000035
210012912,FORCIBLE FONDLING,1178,CSC 4TH DEGREE -FORCIBLE CONTACT,A,2600 BLOCK GLOUCESTER WAY,ANN ARBOR,2021-04-28 15:35:00,SEX OFFENSES - CSC,-83.70060839999996,42.24855260000004
210014306,INTIMIDATION,1380,"TELEPHONE USED FOR HARASSMENT, THREATS",A,600 BLOCK W SUMMIT ST,ANN ARBOR,2021-05-09 18:57:00,INTIMIDATION / STALKING,-83.75470999999999,42.28924180000007
211000327,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,1000 BLOCK BLUESTEM LN,ANN ARBOR,2021-06-20 02:45:00,LARCENY - ALL OTHER,-83.77961759899995,42.27101490000007
210019747,INTIMIDATION,1316,INTIMIDATION (ALSO INCLUDES INTERFERING WITH 911 CALL),A,1000 BLOCK FOUNTAIN ST,ANN ARBOR,2021-06-21 11:00:00,INTIMIDATION / STALKING,-83.75390100099997,42.290674101000036
210019691,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,800 BLOCK E ANN ST,ANN ARBOR,2021-05-27 11:07:00,LARCENY - ALL OTHER,-83.73890149999994,42.28197489900003
210017566,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,400 BLOCK E HURON ST,ANN ARBOR,2021-06-04 23:34:00,LARCENY - RETAIL FRAUD,-83.74323779899998,42.28154040000004
210017566,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,400 BLOCK E HURON ST,ANN ARBOR,2021-06-04 23:34:00,OBSTRUCTING JUSTICE,-83.74323779899998,42.28154040000004
211000321,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,DEWEY ST AND WHITE ST,ANN ARBOR,2021-06-02 00:30:00,LARCENY - FROM AUTO (LFA),-83.73928139899994,42.26584709900004
211000318,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,200 BLOCK N 7TH ST,ANN ARBOR,2021-06-13 05:00:00,LARCENY - FROM AUTO (LFA),-83.75860959899995,42.283969899000056
211000329,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,500 BLOCK E ANN ST,ANN ARBOR,2021-06-14 04:00:00,LARCENY - ALL OTHER,-83.74238719999994,42.282088499000054
211000335,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,500 BLOCK N DIVISION ST,ANN ARBOR,2021-06-17 14:08:30,LARCENY - ALL OTHER,-83.74394320099998,42.28545249900003
210019828,BURGLARY/BREAKING & ENTERING,2204,B&E - BURGLARY - NO FORCED ENTRY - RESIDENCE- HOME INVASION,A,400 BLOCK N ASHLEY ST,ANN ARBOR,2021-06-22 05:00:00,BURGLARY - RESIDENTIAL,-83.74985589999994,42.28426010000004
210018900,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,3200 BLOCK S STATE ST,ANN ARBOR,2021-05-24 13:00:00,LARCENY - ALL OTHER,-83.73780179899995,42.240841499000055
210019221,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3300 BLOCK EDGEWOOD DR,ANN ARBOR,2021-06-17 21:45:00,ASSAULT - SIMPLE,-83.69404739999999,42.25149210100005
210019183,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,2000 BLOCK PAULINE BLVD,ANN ARBOR,2021-06-17 17:15:00,MOTOR VEHICLE THEFT / FRAUD,-83.77528259999997,42.26778440000004
211000328,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,900 BLOCK VAUGHN ST,ANN ARBOR,2021-06-18 08:30:00,LARCENY - ALL OTHER,-83.73761509899998,42.26867100000004
210019874,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,2900 BLOCK CASCADE DR,ANN ARBOR,2021-06-22 00:00:00,FRAUD,-83.70239409999994,42.24579650000004
211000332,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,500 BLOCK S FOREST AVE,ANN ARBOR,2021-06-16 00:00:00,LARCENY - ALL OTHER,-83.73335549999996,42.27532270100005
210019629,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1800 BLOCK PAULINE BLVD,ANN ARBOR,2021-06-20 22:17:00,ASSAULT - SIMPLE,-83.76993490099994,42.26785720000004
210016535,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,600 BLOCK S FOREST,ANN ARBOR,2021-05-27 20:50:00,LARCENY - ALL OTHER,-83.73364249999997,42.27408550000007
210016535,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,600 BLOCK S FOREST,ANN ARBOR,2021-05-27 20:50:00,DAMAGE TO PROPERTY,-83.73364249999997,42.27408550000007
210019086,FORCIBLE FONDLING,1172,CSC 3RD DEGREE -PENETRATION PENIS/VAGINA,A,2300 BLOCK LANCASHIRE DR,ANN ARBOR,2021-06-15 21:30:00,SEX OFFENSES - CSC,-83.71915300099994,42.310042001000056
210019929,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,0 BLOCK CARROT WAY,ANN ARBOR,2021-06-21 12:15:00,DAMAGE TO PROPERTY,-83.72806450099995,42.31709490000003
210020084,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,2300 BLOCK FOSS ST,ANN ARBOR,2021-06-24 14:09:00,FRAUD,-83.78013620099995,42.29913680100003
210020093,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,700 BLOCK NEWPORT PL,ANN ARBOR,2021-06-21 00:00:00,FRAUD,-83.76636669999994,42.28826550100007
210020071,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,1100 BLOCK S UNIVERSITY AVE,ANN ARBOR,2021-06-14 06:00:00,LARCENY - ALL OTHER,-83.73539329999994,42.27509180000004
210019987,EXTORTION/BLACKMAIL,2103,EXTORTION - THREAT TO INJURE REPUTATION,A,700 BLOCK S STATE ST,ANN ARBOR,2021-06-19 09:00:00,EXTORTION - BLACKMAIL,-83.74090159999997,42.27242010000003
210017941,FORCIBLE RAPE,1171,CSC IST DEGREE -PENETRATION PENIS/VAGINA,A,700 BLOCK ARCH ST,ANN ARBOR,2021-06-06 04:30:00,SEX OFFENSES - CSC,-83.74572750099998,42.28182970000006
210020080,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,200 BLOCK S ASHLEY ST,ANN ARBOR,2021-06-24 02:05:00,DAMAGE TO PROPERTY,-83.75007579899994,42.28000360000004
210020149,AGGRAVATED ASSAULT,1304,AGG/FEL ASSAULT - NON-FAMILY - GUN,A,600 BLOCK HIDDEN VALLEY CLUB DR,ANN ARBOR,2021-06-24 23:21:00,ASSAULT - AGGRAVATED,-83.74229519999994,42.246826500000054
210020194,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,400 BLOCK E HURON ST,ANN ARBOR,2021-06-19 10:00:00,LARCENY - ALL OTHER,-83.74323779899998,42.28154040000004
210019923,ALL OTHER,4801,RESISTING OFFICER,B,E LIBERTY ST & MAYNARD ST,ANN ARBOR,2021-06-23 11:19:00,OBSTRUCTING POLICE,-83.74202089999994,42.27937140000006
210019923,ALL OTHER,5011,PAROLE VIOLATION,B,E LIBERTY ST & MAYNARD ST,ANN ARBOR,2021-06-23 11:19:00,OBSTRUCTING JUSTICE,-83.74202089999994,42.27937140000006
210020231,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,200 BLOCK E LIBERTY ST,ANN ARBOR,2021-06-25 16:09:00,LARCENY - ALL OTHER,-83.74677299999996,42.27897500000006
210020213,CURFEW/LOITERING/VAGRANCY,6399,VAGRANCY (OTHER),B,100 BLOCK LONGMAN LN,ANN ARBOR,2021-06-25 13:36:00,VAGRANCY,-83.77615500099995,42.28135670100005
210019934,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,300 BLOCK PACKARD ST,ANN ARBOR,2021-06-23 06:00:00,LARCENY - FROM AUTO (LFA),-83.74535399999996,42.27532710000003
210020228,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,700 BLOCK SPRING ST,ANN ARBOR,2021-06-24 13:00:00,BURGLARY - RESIDENTIAL,-83.75226220099995,42.288303100000064
210011621,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3000 BLOCK VALENCIA CIR,ANN ARBOR,2021-04-17 21:21:00,ASSAULT - SIMPLE,-83.71800529999996,42.23514860000006
210020130,DRUG/NARCOTIC VIOLATIONS,3542,SYNTHETIC NARCOTIC -POSSESS,A,3800 BLOCK VARSITY DR,ANN ARBOR,2021-06-24 19:30:00,DRUG OFFENSES,-83.72663779899995,42.23213180000005
210020130,DRUG EQUIPMENT VIOLATIONS,3550,NARCOTIC EQUIPMENT - PARAPHERNALIA,A,3800 BLOCK VARSITY DR,ANN ARBOR,2021-06-24 19:30:00,DRUG OFFENSES,-83.72663779899995,42.23213180000005
210020130,ALL OTHER,4902,"FLIGHT TO AVOID PROSECUTION, ETC, ABSCONDING, FLEEING OR ELUDING",B,3800 BLOCK VARSITY DR,ANN ARBOR,2021-06-24 19:30:00,ESCAPE / FLIGHT,-83.72663779899995,42.23213180000005
210018740,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,400 BLOCK WAYMARKET DR,ANN ARBOR,2021-06-13 18:46:00,ASSAULT - AGGRAVATED,-83.75459599999994,42.24251000000004
210020338,DISORDERLY CONDUCT,5393,DISORDERLY CONDUCT (OTHER),B,300 BLOCK S ASHLEY ST,ANN ARBOR,2021-06-26 02:00:00,PUBLIC PEACE,-83.75004629999995,42.27948040000007
210020355,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,200 BLOCK BUENA VISTA AVE,ANN ARBOR,2021-06-26 07:35:00,ASSAULT - SIMPLE,-83.76230159899995,42.27995190000007
210020306,AGGRAVATED ASSAULT,1306,AGG/FEL ASSAULT - NON-FAMILY - STRONG ARM,A,200 BLOCK DEPOT STREET,ANN ARBOR,2021-06-25 22:44:00,ASSAULT - AGGRAVATED,-83.74516939999995,42.28798530000006
210020281,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,PACKARD RD & E EISENHOWER PKWY,ANN ARBOR,2021-06-25 19:57:00,DAMAGE TO PROPERTY,-83.71502089899997,42.244678201000056
210020400,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,2400 BLOCK S SEVENTH ST,ANN ARBOR,2021-06-11 00:00:00,FRAUD,-83.76394009999996,42.25078640000004
210020336,BURGLARY/BREAKING & ENTERING,2204,B&E - BURGLARY - NO FORCED ENTRY - RESIDENCE- HOME INVASION,A,700 BLOCK S STATE ST,ANN ARBOR,2021-06-26 01:37:00,BURGLARY - RESIDENTIAL,-83.74103859999997,42.273020200000076
210020429,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2100 BLOCK FRIEZE AVE,ANN ARBOR,2021-06-26 18:07:00,LARCENY - FROM AUTO (LFA),-83.71754800099995,42.25966400000004
210020429,WEAPON LAW VIOLATIONS,5275,POSSESSION OF FIREARM IN COMMISSION OF CRIME,A,2100 BLOCK FRIEZE AVE,ANN ARBOR,2021-06-26 18:07:00,WEAPONS OFFENSE,-83.71754800099995,42.25966400000004
210020536,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,500 BLOCK KELLOGG ST,ANN ARBOR,2021-06-26 02:30:00,LARCENY - FROM AUTO (LFA),-83.74025289999997,42.29281700000007
210020661,ALL OTHER,4873,FALSE PERSONATION OF POLICE OFFICER,B,2500 BLOCK JACKSON AVE,ANN ARBOR,2021-06-28 13:28:00,OBSTRUCTING POLICE,-83.78178330099996,42.27855230000006
210020516,ALL OTHER,3605,INDECENT EXPOSURE,B,300 BLOCK N MAIN ST,ANN ARBOR,2021-06-27 08:15:00,SEX OFFENSES - OTHER,-83.74800949999997,42.28344990000005
210020665,ALL OTHER LARCENY,2310,LARCENY - FROM MAILS,A,1100 BLOCK NIELSEN CT,ANN ARBOR,2021-06-11 12:00:00,LARCENY - ALL OTHER,-83.73464309999997,42.28969660000007
210020581,WEAPON LAW VIOLATIONS,5295,CONCEALED WEAPONS - FIREARM IN AUTO (CCW),A,PACKARD RD & WOODMANOR CT,ANN ARBOR,2021-06-27 20:32:00,WEAPONS OFFENSE,-83.70874359999993,42.24480130000006
210017954,BURGLARY/BREAKING & ENTERING,2204,B&E - BURGLARY - NO FORCED ENTRY - RESIDENCE- HOME INVASION,A,1000 BLOCK PACKARD ST,ANN ARBOR,2021-06-05 08:22:30,BURGLARY - RESIDENTIAL,-83.73740759999998,42.26758550000005
210011929,INTIMIDATION,1380,"TELEPHONE USED FOR HARASSMENT, THREATS",A,500 BLOCK W SUMMIT ST,ANN ARBOR,2021-04-20 20:27:00,INTIMIDATION / STALKING,-83.75346539999998,42.28879050000006
210020005,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,600 BLOCK VINE CT,ANN ARBOR,2021-06-23 17:30:00,ASSAULT - SIMPLE,-83.78225109899995,42.288514400000054
211000342,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,2500 BLOCK JACKSON AVE,ANN ARBOR,2021-06-25 10:22:30,LARCENY - ALL OTHER,-83.78268709899999,42.278594601000066
210020834,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,2300 BLOCK PLACID WAY,ANN ARBOR,2021-06-16 20:37:00,FRAUD,-83.71655119999997,42.31416660000008
211000341,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,400 BLOCK E WASHINGTON ST,ANN ARBOR,2021-06-23 18:00:00,LARCENY - ALL OTHER,-83.74290589999998,42.280601800000056
210020832,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,3000 BLOCK VALENCIA CIR,ANN ARBOR,2021-06-29 16:55:00,FRAUD,-83.71860630099997,42.23552820000003
210020828,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,3400 BLOCK WASHTENAW AVE,ANN ARBOR,2021-06-29 15:00:00,LARCENY - ALL OTHER,-83.69219940099998,42.25551550000006
211000344,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,KINGSLEY & MAIN,ANN ARBOR,2021-06-22 20:17:30,LARCENY - ALL OTHER,-83.74832039999995,42.28486859900005
211000340,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,500 BLOCK BENJAMIN ST,ANN ARBOR,2021-06-23 05:05:00,LARCENY - ALL OTHER,-83.74271920099994,42.27105960000006
210020730,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,2300 BLOCK JACKSON AVE,ANN ARBOR,2021-06-29 00:06:00,MOTOR VEHICLE THEFT / FRAUD,-83.77862249999998,42.28028240100008
210020580,AGGRAVATED ASSAULT,1302,AGG/FEL ASSAULT - FAMILY - OTHER WEAPON-DOMESTIC,A,1500 BLOCK MEADOWSIDE DR,ANN ARBOR,2021-06-23 11:59:30,ASSAULT - AGGRAVATED,-83.68819399999995,42.26174200000003
211000343,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,900 BLOCK CHURCH ST. APT 1,ANN ARBOR,2021-06-23 05:30:00,LARCENY - ALL OTHER,-83.73414990099997,42.271186200000045
210019943,STOLEN PROPERTY,2406,POSSESS/RECEIVE STOLEN VEHICLE,A,2100 BLOCK S STATE ST,ANN ARBOR,2021-06-23 14:44:00,MOTOR VEHICLE THEFT / FRAUD,-83.73896379999996,42.25556530000006
210017466,BURGLARY/BREAKING & ENTERING,2203,B&E - BURGLARY - FORCED ENTRY - NON-RESIDENCE,A,3800 BLOCK PACKARD RD,ANN ARBOR,2021-05-30 10:22:30,BURGLARY - ALL OTHER,-83.68477549999994,42.24366500100007
211000337,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,"2000 BLOCK HURON PKWY, APT. 11",ANN ARBOR,2021-06-09 22:30:00,LARCENY - ALL OTHER,-83.69435889899995,42.25847360100005
210018820,INTIMIDATION,1316,INTIMIDATION (ALSO INCLUDES INTERFERING WITH 911 CALL),A,1000 BLOCK PENNSYLVANIA AVE,ANN ARBOR,2021-06-14 17:07:00,INTIMIDATION / STALKING,-83.77973539999994,42.26888180000003
210020739,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,1500 BLOCK S STATE ST,ANN ARBOR,2021-06-27 07:00:00,DAMAGE TO PROPERTY,-83.74019450099996,42.26163919900006
211000346,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,700 BLOCK FOUNTAIN,ANN ARBOR,2021-06-26 00:00:00,LARCENY - FROM AUTO (LFA),-83.75441959999995,42.28857400000004
211000345,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,POINTE CROSSING ST,ANN ARBOR,2021-06-24 10:00:00,LARCENY - FROM AUTO (LFA),-83.72296409999996,42.30004910000008
211000350,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,800 BLOCK DEWEY AVENUE,ANN ARBOR,2021-06-25 02:30:00,LARCENY - ALL OTHER,-83.73890149999994,42.26567209900003
211000348,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,1200 BLOCK S UNIVERSITY AVE,ANN ARBOR,2021-06-24 23:30:00,LARCENY - ALL OTHER,-83.73427940099998,42.27478940000003
211000349,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,1500 BLOCK WASHTENAW AVE,ANN ARBOR,2021-06-27 08:30:00,LARCENY - FROM AUTO (LFA),-83.72847760099995,42.273955201000035
210020952,ALL OTHER,5011,PAROLE VIOLATION,B,300 BLOCK W HURON ST,ANN ARBOR,2021-06-14 20:04:00,OBSTRUCTING JUSTICE,-83.75166069999995,42.28180800000007
211000351,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1100 BLOCK PACKARD STREET,ANN ARBOR,2021-04-18 00:00:00,LARCENY - ALL OTHER,-83.73491759999996,42.265991599000074
